generation,bestCost,elapsedTime,feasability
189,0.0,1.4911203390001901,1172
190,0.0,1.5012457379998523,1023
191,0.0,1.5097401969997009,1068
192,0.0,1.5182985049996205,1001
193,0.0,1.5266993770001136,1177
194,0.0,1.5351396820005903,1135
195,0.0,1.5434552820006502,1116
196,0.0,1.5514136469992081,1041
197,0.0,1.5592183019998629,1057
198,0.0,1.5671663749999425,1050
199,0.0,1.5750831290006317,1073
200,0.0,1.5830338209998445,1168
201,0.0,1.5908749959999113,1066
202,0.0,1.5987328549999802,1099
203,0.0,1.6067697899998166,1052
204,0.0,1.614678649999405,1017
205,0.0,1.622625973999675,1060
206,0.0,1.6305564300000697,1133
207,0.0,1.6383994429997983,1041
208,0.0,1.6463320490001934,1070
209,0.0,1.6541929279992473,1124
210,0.0,1.6620760379992134,1114
211,0.0,1.670075886999257,936
212,0.0,1.6781737040000735,1017
213,0.0,1.6859810650003055,930
214,0.0,1.6939543389999017,904
215,0.0,1.70182670199938,962
216,0.0,1.7097633970006427,942
217,0.0,1.7176143109991244,945
218,0.0,1.7255968299996312,983
219,0.0,1.7334849389990268,894
220,0.0,1.7414049139988492,913
221,0.0,1.7492839269998512,840
222,0.0,1.7572296950002055,972
223,0.0,1.7652132709990838,907
224,0.0,1.7731142609991366,863
225,0.0,1.781007640000098,813
226,0.0,1.7889421969994146,858
227,0.0,1.796773617999861,876
228,0.0,1.8046667349990457,859
229,0.0,1.812551988999985,879
230,0.0,1.8204763419998926,958
231,0.0,1.8282345369989343,868
232,0.0,1.8361446769995382,829
233,0.0,1.8440013509989512,846
234,0.0,1.8518674799997825,881
235,0.0,1.8596872369998891,750
236,0.0,1.867622862000644,770
237,0.0,1.8755047569993621,726
238,0.0,1.8833227180002723,805
239,0.0,1.8911645369989856,805
240,0.0,1.8991080010000587,784
241,0.0,1.9069103540005017,693
242,0.0,1.9148365759992885,871
243,0.0,1.9226811610005825,753
244,0.0,1.9305700320001051,749
245,0.0,1.9383750249999139,737
246,0.0,1.9463207730004797,717
247,0.0,1.954260043999966,769
248,0.0,1.9623925399992004,755
249,0.0,1.970220844999858,684
250,0.0,1.9780939689990191,723
251,0.0,1.9859648319998087,693
252,0.0,1.9938418879992241,723
253,0.0,2.001632998999412,782
254,0.0,2.009486595999988,708
255,0.0,2.01737699899968,749
256,0.0,2.025166174998958,697
257,0.0,2.0330013450002298,751
258,0.0,2.0408791009995184,701
259,0.0,2.0487294439990364,780
260,0.0,2.056623448999744,716
261,0.0,2.064482236999538,700
262,0.0,2.0723845239990624,674
263,0.0,2.080199187999824,694
264,0.0,2.0881080369999836,697
265,0.0,2.0959185150004487,643
266,0.0,2.1038631239989627,644
267,0.0,2.111693077000382,702
268,0.0,2.1195709240000724,643
269,0.0,2.127443363999191,646
270,0.0,2.135360201998992,696
271,0.0,2.1431266179988597,653
272,0.0,2.1510449159995915,686
273,0.0,2.1589310790004674,704
274,0.0,2.166824746000202,701
275,0.0,2.1746720600003755,719
276,0.0,2.182513519999702,747
277,0.0,2.1903600269997696,573
278,0.0,2.1982148209990555,702
279,0.0,2.2060447730000305,629
280,0.0,2.213983270999961,674
281,0.0,2.221835751999606,611
282,0.0,2.229684530999293,618
283,0.0,2.23754250499951,644
284,0.0,2.245494074999442,637
285,0.0,2.2532691870001145,722
286,0.0,2.2611921659990912,702
287,0.0,2.2690804209996713,575
288,0.0,2.2770087989993044,671
289,0.0,2.284781459999067,592
290,0.0,2.292781570000443,612
291,0.0,2.3005860060002306,605
292,0.0,2.3085048619996087,527
293,0.0,2.3163424319991464,578
294,0.0,2.3242147549990477,595
295,0.0,2.3320900769995205,653
296,0.0,2.3398895249993075,593
297,0.0,2.347742407999249,619
298,0.0,2.3557081580001977,572
299,0.0,2.3635762100002466,551
300,0.0,2.371419600000081,627
301,0.0,2.379281399998945,607
302,0.0,2.387380951000523,661
303,0.0,2.3952607219998754,581
304,0.0,2.4032090279997647,526
305,0.0,2.411110163000558,600
306,0.0,2.4190007460001652,538
307,0.0,2.4268610540002555,551
308,0.0,2.4347889340006077,476
309,0.0,2.4426870190000045,559
310,0.0,2.4508839159989293,567
311,0.0,2.4587608570000157,449
312,0.0,2.466699102998973,534
313,0.0,2.4745746469998267,515
314,0.0,2.4824188649999996,539
315,0.0,2.4902766149989475,546
316,0.0,2.498167726000247,536
317,0.0,2.506069285000194,487
318,0.0,2.5139502919992083,496
319,0.0,2.521845936000318,486
320,0.0,2.529754162000245,564
321,0.0,2.5376454409997677,497
322,0.0,2.545719685998847,501
323,0.0,2.5562423699993815,491
324,0.0,2.5655666229995404,490
325,0.0,2.574187971998981,531
326,0.0,2.5827607350001927,538
327,0.0,2.5912073599993164,458
328,0.0,2.599408444999426,486
329,0.0,2.607245232000423,531
330,0.0,2.6151112469997315,526
331,0.0,2.6230227289997856,566
332,0.0,2.630914565999774,464
